20,뷰티,오호라,ohora_partnership@ohora.com,오호라(글루가),높음,브랜드도메인,적합,초안,"오호라에 적합한 인플루언서는, 네일 디자인을 직접 시연하고 완성 컷까지 자연스럽게 보여줄 수 있는 뷰티·라이프스타일 채널 운영자분들이라고 생각합니다.",,,ohora_official,,,,,,,,,,,매출 상위 리스트,
21,뷰티,썸바이미,global@somebymi.com,썸바이미(페렌벨),높음,브랜드도메인,적합,초안,"AHA·BHA·PHA 30데이 챌린지라는 구조 자체가 콘텐츠 서사가 되는 제품이라, 썸바이미와 함께할 분은 기간별 피부 변화를 성실하게 기록하는 분들이 잘 맞을 것 같습니다.",,,some_by_mi_official,,,,,,,,,,,매출 상위 리스트,
22,뷰티,스킨79,sk79beautymate@gmail.com,스킨79 주식회사(위즈코즈),높음,일반메일,적합,초안,"스킨79에 어울리는 분은, BB크림·비비 플루이드처럼 베이스 메이크업과 스킨케어의 경계를 일상 루틴으로 자연스럽게 소개할 수 있는 분들이라고 생각합니다.",,,,,,,,,,,,,,매출 상위 리스트,
23,뷰티,라엘,raelkorea@getrael.com,라엘코리아,높음,브랜드도메인,적합,초안,"라엘의 스킨케어·이너뷰티 라인은 성분 투명성과 비건 지향성이 강점인 만큼, 클린 뷰티나 건강한 라이프스타일을 진정성 있게 다루는 분들과 잘 맞을 것 같습니다.",생리대·탐폰·페미닌케어 계열은 메일 본문에서 절대 언급 금지. 스킨케어·이너뷰티 라인만 소구할 것.,,getRAEL,,,,,,,,,,,매출 상위 리스트,
24,뷰티,메디큐브,cs123@apr-in.com,에이피알,높음,브랜드도메인,적합,초안,"홈뷰티디바이스와 더마 스킨케어를 함께 다루는 라인업이라, 메디큐브에는 기기 사용 후 피부 밀도·탄력 변화를 시각적으로 전달할 수 있는 분들이 어울린다고 생각합니다.",,대표브랜드 메디큐브/널디/에이프릴스킨/포맨트. 공식몰 푸터에 명시된 CS 대표메일(제휴전용 아님). IR/제휴는 apr-in.com 문의폼만 운,medicube_official,,,,,,,,,,,웹조사,
25,뷰티,토니모리,hjyoon2104@tonymoly.com,토니모리,높음,브랜드도메인,적합,초안,"토니모리는 기초부터 색조까지 폭이 넓은 만큼, 데일리 스킨케어와 베이스 메이크업을 함께 다루며 친근한 뷰티 루틴을 공유하는 분들과 잘 맞을 것 같습니다.",,[담당자메일] 검색상 회사 대표연락 이메일로 노출된 담당자형 주소. 공식몰 tonymoly.com 푸터는 1:1문의폼만 제공(이메일 미표기).,tonymoly_official,,,,,,,,,,,웹조사,
26,뷰티,엔프라니,sn.cho@enprani.com,엔프라니,높음,회사도메인,적합,초안,"레티놀 기초부터 쿠션·아이섀도까지 폭넓게 갖춘 브랜드라, 엔프라니에 적합한 인플루언서는 스킨케어 루틴과 데일리 메이크업을 함께 콘텐츠로 구성하는 분들이라고 생각합니다.",,대표브랜드 홀리카홀리카/엔프라니. sn.cho@enprani.com=기획팀장(개인정보책임자 겸직)으로 제휴/기획 문의 적합. 개인정보보호책임 m,enprani_official,,,,,,,,,,,웹조사,
27,뷰티,네이처리퍼블릭,mkt@naturerepublic.com,네이처리퍼블릭,높음,브랜드도메인,적합,초안,"자연 유래 성분과 합리적 가격대가 브랜드 핵심이라, 네이처리퍼블릭과 함께할 분은 바디·헤어·스킨케어를 일상 속 루틴으로 가볍게 소개하는 라이프스타일 채널이 잘 맞을 것 같습니다.",,브랜드에셋 매칭,naturerepublic_official,,,,,,,,,,,기존DB,
28,뷰티,데이지크,marketing@dasique.com,데이지크,높음,브랜드도메인,적합,초안,"데이지크에 어울리는 분은, 아이섀도 팔레트 컬러 조합이나 틴트 발색을 감각적으로 보여주는 색조 중심 콘텐츠를 운영하는 분들이라고 생각합니다.",,브랜드에셋 매칭,dasique_official,,,,,,,,,,,기존DB,
29,리빙,헤트라스,marketing.ad@hetras.co.kr,쑥쑥컴퍼니,높음,브랜드도메인,적합,초안,"헤트라스에 어울리는 분들은, 공간의 분위기와 향기를 인테리어의 연장선으로 다루는 홈 라이프스타일 콘텐츠 크리에이터라고 생각합니다.",cat이 '향수'로 기재됐으나 실제는 홈 프래그런스/디퓨저 중심 브랜드. 개인 향수 브랜드로 오인하지 않도록 제품군 재확인 후 작성.,"[마케팅] 공식몰 푸터 명시. 운영사 (주)쑥쑥컴퍼니, 브랜드 헤트라스(HETRAS). 그 외 retail@hetras.co.kr(소매·입점),",hetras_official,,,,,,,,,,,웹조사,
30,뷰티,믹순,b2binquiry@pkcosm.com,파켓,높음,회사도메인,적합,초안,"원료와 성분을 꼼꼼히 들여다보는 콘텐츠를 즐겨 만드시는 분들이라면, 믹순의 원료주의 철학과 잘 맞을 것 같습니다.",,,mixsoon_official,,,,,,,,,,,https://mixsoon.co.kr/,
31,리빙,부케가르니,breatheb_sales_kr@grunamu.com,브리드비인터내셔널,높음,회사도메인,적합,초안,헤어·바디·공간 향기를 하나의 라이프스타일로 묶어 소개해 주실 수 있는 분들과 함께하고 싶습니다.,,대표브랜드 크리스마(Chrisma). breatheb_sales_kr@grunamu.com=국내 영업/제휴 전용. 글로벌은 breatheb_sa,bouquetgarni_official,,,,,,,,,,,웹조사,
32,뷰티,LIFE 4.0,nh.park@aonebnh.com,에이원비앤에이치,높음,회사도메인,적합,초안,"LIFE 4.0에는, 모발 상태의 변화를 루틴과 함께 꾸준히 기록하는 헤어케어 콘텐츠 크리에이터가 잘 맞을 것 같습니다.",,대표브랜드 LIFE 4.0(라이프스타일 코스메틱). 공식몰 푸터에 대표이메일 명시(대표 한송희). 별도 검색서 kjj@aonebnh.com 도,life4.0_official,,,,,,,,,,,웹조사,
33,뷰티,PURITO,heynaturekr@naver.com,하이네이처,높음,일반메일,적합,초안,"클린 포뮬러에 관심 있는 분들께 선크림과 데일리 스킨케어를 성분 중심으로 소개해온 분들이라면, PURITO와 결이 맞을 것 같습니다.",,"[개인메일] 공식몰 푸터에 명시된 대표 이메일이나 도메인이 naver. 상호 (주)헤이네이처, 브랜드 헤이네이처/PURITO. 대표전화 070-",purito_official,,,,,,,,,,,웹조사,
34,뷰티,파메어스,pharmearth@pharmearth.kr,파메어스,높음,브랜드도메인,적합,초안,"예민하거나 트러블이 있는 피부를 다루는 콘텐츠를 진솔하게 풀어온 분들이, 파메어스의 더마코스메틱 라인과 잘 어울릴 것 같습니다.",,병의원/피부관리실 대상 코스메틱 유통·교육 기업 ㈜파메어스(대표 장윤성). 공식 푸터 대표메일. 중국사업은 pharmearth.cn@pharme,,,,,,,,,,,,웹조사,
35,뷰티,삐아,trde12027@bbia.co.kr,삐아,높음,브랜드도메인,적합,초안,립과 아이를 중심으로 다양한 메이크업 룩을 일상 감성으로 풀어내시는 분들이라면 삐아와 잘 맞을 것 같습니다.,,브랜드에셋 매칭,bbia_official,,,,,,,,,,,기존DB,
36,뷰티,코리아나,gomerim@coreana.co.kr,코리아나화장품,높음,브랜드도메인,적합,초안,"스킨케어 멀티라인을 단계별로 정리해서 소개하는 콘텐츠 스타일이라면, 코리아나의 폭넓은 기초화장품 라인업과 자연스럽게 연결될 것 같습니다.",,대표브랜드 코리아나(Coreana)/라비다·세니떼. 공식 제휴문의 페이지에 분야별 메일 명시 - 이 메일은 '마케팅/홍보/프로모션 제휴' 담당.,,,,,,,,,,,,웹조사,
37,뷰티,프루디아,frudia@welcos.com,웰코스,높음,회사도메인,적합,초안,"과일 성분을 피부에 적용하는 싱싱하고 가벼운 스킨케어 루틴에 관심 있는 분들이라면, 프루디아의 콘셉트와 잘 맞을 것 같습니다.",,"[문의폼] 대표브랜드 송백화/된장폼·로즈워터 등. 공식몰 푸터의 '제휴·광고·입점문의'는 폼 링크로만 연결, 공개 이메일 없음. 대표전화 158",frudia.official,,,,,,,,,,,https://frudia.com/,
38,뷰티,글로이스트,glowiest@sophiecompany.com,쏘피컴퍼니,높음,회사도메인,적합,초안,"마스크팩 비교·체험 콘텐츠를 꾸준히 다뤄오신 분들이라면, 글로이스트의 시트마스크 라인을 설득력 있게 소개할 수 있을 것 같습니다.",,,glowiest.official,,,,,,,,,,,https://glowiest.co.kr/,
39,뷰티,어뮤즈,help_amuse@amusemakeup.com,어뮤즈코리아,높음,브랜드도메인,적합,초안,"비건·클린 뷰티에 가치를 두면서도 색조 메이크업 룩을 즐겨 선보이시는 분들이, 어뮤즈와 어울릴 것 같습니다.",,[CS] 공식몰 푸터 명시 고객문의 메일(제휴 전용 메일은 미노출). 운영사 주식회사 어뮤즈코리아(신세계인터내셔날 계열). 대표전화 1833-7,amuse_official,,,,,,,,,,,웹조사,
40,뷰티,GIK,trade@gikcos.co.kr,긱,높음,회사도메인,적합,초안,"수분과 진정 케어를 일상 스킨케어로 담담하게 기록하는 콘텐츠 스타일의 분들이, GIK와 결이 맞을 것 같습니다.",,,,,,,,,,,,,,https://corpgik.cafe24.com,
41,뷰티,논픽션,hello@nonfiction.com,논픽션,높음,회사도메인,적합,초안,"논픽션에 어울리는 분들은, 향과 바디케어를 감각적인 일상 의례로 소개하는 라이프스타일 콘텐츠 크리에이터라고 생각합니다.",이메일 정보 없음. 발송 전 공식 담당자 이메일 확보 필수.,브랜드에셋 매칭,,,,,,,,,,,,기존DB,
42,뷰티,라카,k-sales@laka.co.kr,라카코스메틱스,높음,브랜드도메인,적합,초안,립과 아이 메이크업을 꾸준히 다루며 본인만의 룩을 만들어가시는 분들을 찾고 있습니다.,,국내영업 k-sales@laka.co.kr / 해외 globalsales@laka.co.kr / 마케팅·SNS협업 sns@laka.co.kr.,laka_official,,,,,,,,,,,웹조사,
43,뷰티,아로마티카,communication@aromatica.co.kr,(주)아로마티카,높음,브랜드도메인,적합,초안,아로마티카의 스킨케어·바디·헤어 라인은 성분과 지속 사용 경험을 진솔하게 나누는 분들과 잘 어울린다고 생각합니다.,"페미닌케어(여성청결제) 라인 존재 — 메일에서 페미닌케어 직접 언급 금지, 스킨·바디·헤어 라인 중심으로만 소구할 것",브랜드에셋 매칭,aromatica_official,,,,,,,,,,,기존DB,
44,뷰티,노디너리,contact@nordinary.co.kr,(주)노디너리,높음,브랜드도메인,적합,초안,"소비자 접점보다 생산 기술력과 포뮬라 신뢰도가 핵심인 만큼, 노디너리와는 스킨케어 브랜드사나 뷰티 업계 종사자를 팔로워 기반으로 한 전문 채널과의 협력이 가능성 있는 방향이라고 생각합니다.",소비자 브랜드가 아닌 제조사 법인 — 인플루언서 매칭 제안보다 B2B 협력 제안 관점으로 어프로치 필요,공식몰 메인 푸터엔 이메일 노출 없이 /contact/inquiry 문의폼 운영. contact@nordinary.co.kr은 검색결과 출처.,nordinary_official,,,,,,,,,,,웹조사,
45,뷰티,하루하루원더,cs@thedfs.co.kr,디에프에스컴퍼니,높음,회사도메인,적합,초안,발효 성분과 비건 포뮬라를 일상 루틴 안에서 자연스럽게 풀어내는 클린뷰티 콘텐츠를 다루는 분들이 하루하루원더와 결이 맞을 것 같습니다.,,,haruharuwonder_official,,,,,,,,,,,https://haruharu.com/,
46,뷰티,네오젠,hello@outinco.com,아우딘퓨쳐스,높음,브랜드도메인,적합,초안,"각질케어·수분·진정 같은 기능성 라인은 전후 변화를 꾸준히 기록하는 스킨케어 크리에이터에게 설득력 있는 소재가 되는 만큼, 네오젠에는 피부 고민을 깊이 다루는 분들이 어울린다고 생각합니다.",,"대표브랜드: 화장품 ODM/OEM·자사브랜드(㈜아우딘퓨쳐스/OUTIN FUTURES, 코스닥 227610). 공식 일반 contact 메일. 전",neogen_dermalogy,,,,,,,,,,,웹조사,
47,뷰티,한스킨,webmaster@celltrionskincure.com,셀트리온스킨큐어,높음,브랜드도메인,적합,초안,"더마 기반 베이스 메이크업은 피부 상태 개선 경험과 자연스럽게 연결되기 때문에, 한스킨에는 스킨케어와 베이스 메이크업을 함께 다루는 분들이 잘 맞을 것 같습니다.",,대표브랜드 한스킨(Hanskin)·셀큐어 등(㈜셀트리온스킨큐어). 공식몰에 brand/alliance(제휴) 페이지 존재하나 이메일 미게재(폼/,hanskin_global,,,,,,,,,,,웹조사,
48,뷰티,스킨랩,skinnlab@skinnlab.com,랩앤컴퍼니,높음,브랜드도메인,적합,초안,베리어·진정 케어를 본인의 피부 이야기로 솔직하게 풀어내시는 분들을 찾고 있습니다.,,"대표브랜드 아임프롬(I'm from)·스킨앤랩(SKIN&LAB)·치카이치코. 푸터에 상호 랩앤컴퍼니(주)·대표 김경혜로 표기, 메일은 고객센터(",,,,,,,,,,,,웹조사,
49,뷰티,순녹,peace@soonnoc.com,(주)순녹,높음,브랜드도메인,적합,초안,"순녹의 천연 성분 라인은 과장 없이 일상 피부 관리를 담는 콘텐츠와 결이 맞을 것 같으며, 민감 피부 고민을 조심스럽게 나누는 분들이 잘 맞을 것 같습니다.",,푸터 대표 이메일. 별도 제휴 전용 메일은 없음. CS 070-4099-5710 / 대표 070-4099-5711,,,,,,,,,,,,웹조사,
50,뷰티,더마펌,cs@dermafirm.com,(주)더마펌,높음,회사도메인,적합,초안,"다수 해외 국가에 수출되고 있는 고기능성 라인인 만큼, 성분 중심 스킨케어 콘텐츠를 다루며 해외 팔로워 비중도 갖추신 분들과 함께하고 싶습니다.",이메일 정보 없음 — 발송 전 공식 연락처 별도 확보 필요,브랜드에셋 매칭,,,,,,,,,,,,기존DB,
51,뷰티,리체나,sewha@sewha.co.kr,세화피앤씨,높음,브랜드도메인,적합,초안,"셀프 염색과 헤어 케어는 과정을 직접 보여주는 콘텐츠가 신뢰를 만든다고 생각하여, 리체나에는 헤어 루틴을 꾸준히 기록하거나 셀프 뷰티를 즐겨 다루는 분들이 잘 맞을 것 같습니다.",,"대표브랜드 리체나·세븐에이트·모디(염모제/헤어케어)(㈜세화피앤씨, 코스닥). 푸터의 일반 문의 메일(제휴전용 별도 표기 없음). 본사 충북 진천",richena_official,,,,,,,,,,,웹조사,
52,뷰티,편강율,pyunkangyul_sales_kr@grunamu.com,편강한방피부과학연구소,높음,회사도메인,적합,초안,"한방 성분 스킨케어는 효능의 배경을 풀어줄 수 있는 콘텐츠가 설득력을 높인다고 생각하여, 편강율에는 성분·한방 뷰티에 관심을 갖고 차분하게 소개하는 분들이 어울린다고 생각합니다.",,한국 제휴·입점 전용 메일. 글로벌은 pyunkangyul_sales@grunamu.com / 고객문의 pyunkang@grunamu.com.,pyunkangyul_official,,,,,,,,,,,웹조사,
53,뷰티,티핏,ad@tfit.co.kr,티핏클래스,높음,브랜드도메인,적합,초안,"스킨케어부터 남성케어·베이스 라인까지 폭넓은 제품군을 보유한 만큼, 티핏에는 일상 뷰티 루틴을 다양한 시청자층과 나누는 분들이 잘 맞을 것 같습니다.",,마케팅 협력 ad@tfit.co.kr / 유통·판매(입점) business@tfitglobal.co.kr / 인증 tfit@tfit.co.kr.,,,,,,,,,,,,웹조사,
54,뷰티,시드물,help@sidmool.com,시드물,높음,브랜드도메인,적합,초안,녹차 성분이나 수분 케어 같은 테마를 중심으로 다양한 라인을 활용해 콘텐츠를 만드시는 분들이라면 자연스러운 협업 접점을 찾을 수 있을 것 같습니다.,,브랜드에셋 매칭,sidmool_official,,,,,,,,,,,기존DB,
55,뷰티,디어달리아,support@deardahlia.com,바람인터내셔날,높음,브랜드도메인,적합,초안,"럭셔리 비건 색조는 감도 높은 비주얼과 함께 소재의 철학을 전달할 수 있는 콘텐츠가 강점이 되는 만큼, 디어달리아에는 뷰티 미학과 클린 가치를 함께 담아내는 분들이 어울린다고 생각합니다.",,디어달리아 운영사. 푸터 단일 대표메일(CS성). 별도 제휴/마케팅 전용 메일은 미표기. Tel 02-6951-1688,deardahlia_official,,,,,,,,,,,웹조사,
56,뷰티,히스토랩,medians@histolab.co.kr,메디안스,높음,브랜드도메인,적합,초안,"아크네·아토케어 같은 트러블 케어 라인은 피부 개선 과정을 솔직하게 공유하는 콘텐츠와 연결될 때 설득력이 높아진다고 생각하여, 히스토랩에는 피부 고민 기반 스킨케어를 꾸준히 다루는 분들이 잘 맞을 것 같습니다.",,"대표브랜드 히스토랩(Histolab). 법인=(주)메디안스, 히스토랩 브랜드 운영. 공식몰 CS 메일. 별도 마케팅/제휴 전용메일 미표기, 입점",,,,,,,,,,,,웹조사,
57,뷰티,끌레드벨,cledbel@naver.com,에이치엠제이코리아,높음,일반메일,적합,초안,"쿠션 파운데이션 특유의 피부 표현력은 직접 발색해 보여줄 때 가장 설득력이 있어, 끌레드벨에는 베이스 메이크업 과정을 자연스럽게 녹여내는 분들이 잘 맞을 것 같습니다.",,"[개인메일] 대표브랜드 끌레드벨(CLEDBEL). 상호 '끌레드벨 에이치엠제이코리아(주)', 사업자 129-81-48702. 공식 도메인 메일이",cledbel_official,,,,,,,,,,,웹조사,
58,뷰티,파파레서피,paparecipe@costory.co.kr,코스토리,높음,브랜드도메인,적합,초안,"마스크팩은 사용 전후 피부 변화를 솔직하게 공유하는 콘텐츠가 신뢰를 쌓아주기 때문에, 파파레서피와는 데일리 스킨케어 루틴을 꾸준히 기록하는 분들이 어울린다고 생각합니다.",,"대표브랜드였던 파파레서피·잉가(INGA)를 2025년 (주)에이비티아시아(abtbeauty.com)로 매각, 자사몰 운영중단. 매각된 파파레서피",paparecipe_official,,,,,,,,,,,https://costory.co.kr/,
59,뷰티,메노킨,sales@menokin.co.kr,포레스트에비뉴,높음,브랜드도메인,적합,초안,"버블 마스크팩처럼 비주얼이 독특한 제품은 실사용 영상의 재미가 구매 동기로 이어지기 쉬워, 메노킨에는 스킨케어 과정을 위트 있고 생생하게 담아내는 분들이 맞을 것 같습니다.",,브랜드=메노킨(MENOKIN). 수출/B2B·입점 sales@menokin.co.kr / 일반·광고문의 info@menokin.co.kr. Te,menokin_official,,,,,,,,,,,웹조사,
60,뷰티,푸름웰니스,mkt@innovinekorea.com,이노바인코리아,높음,브랜드도메인,적합,초안,"닥터비움 라인은 민감하고 예민한 피부를 다루는 만큼, 피부 장벽 관리나 저자극 스킨케어를 진지하게 소개하는 분들과 잘 맞을 것 같습니다.",주력 카테고리가 뷰티보다 생활위생·건강 중심; 스킨케어(닥터비움) 라인에 한정해서만 소구할 것. 건강기능식품·마스크(보건용) 언급 금지.,"대표브랜드 푸름웰니스(Prumwellness). 상호 (주)이노바인코리아. 광고/제휴=mkt@innovinekorea.com, 해외/사업제휴=s",,,,,,,,,,,,웹조사,
61,뷰티,댕기머리,envy4101@dooricare.com,두리화장품,높음,회사도메인,적합,초안,"한방 성분 기반 헤어케어는 두피 고민 해결 과정을 꾸준히 보여줄 때 브랜드 신뢰가 쌓이는 편이라, 댕기머리에는 헤어·두피 루틴을 진정성 있게 다뤄온 분들이 어울린다고 생각합니다.",,"대표브랜드 댕기머리(DAENG GI MEO RI), 자생연. 상호 두리화장품(주), 대표 이병수, 사업자 305-81-66639. 공식몰엔 개인",daenggimoori_official,,,,,,,,,,,웹조사,
62,뷰티,TS샴푸,sales@talmo.com,티에스트릴리온,높음,회사도메인,적합,초안,"탈모 케어는 체감 변화를 솔직하게 기록할 수 있는 분들의 이야기가 설득력을 갖는다 보니, TS샴푸에는 두피 고민을 직접 겪고 솔직하게 공유하는 분들이 잘 맞을 것 같습니다.",,TS트릴리온(탈모닷컴). 푸터 대표 이메일 겸 개인정보책임자 메일. 별도 제휴 전용 메일은 미표기. Tel 02-785-8296,tstrillion_official,,,,,,,,,,,웹조사,
63,뷰티,온그리디언츠,ceo@powerplayer.co.kr,파워플레이어,높음,브랜드도메인,적합,초안,"클린 스킨케어는 성분과 사용감을 꼼꼼히 따지는 시청자층에게 강하게 어필되기 때문에, 온그리디언츠에는 성분 기반 스킨케어 콘텐츠를 즐겨 다루는 분들이 어울린다고 생각합니다.",,"주식회사파워플레이어, 브랜드 온그리디언츠. 푸터에 개인정보책임자/대표 메일로 명시. 대표문의(입점·제휴) 1600-3416 병기. 검색서 cmo",,,,,,,,,,,,웹조사,
